3.276666666666666616e-01
4.253333333333333410e-01
1.898333333333333539e-01
3.046666666666666412e-01
5.846666666666666679e-01
1.858333333333333504e-01
1.953333333333333310e-01
1.318333333333333579e-01
5.620000000000000551e-01
3.116666666666667029e-01
1.069999999999999979e-01
2.883333333333333304e-01
1.220000000000000112e-01
1.623333333333333295e-01
1.335000000000000075e-01
1.340000000000000080e-01
4.373333333333334072e-01
9.866666666666668029e-02
4.643333333333333757e-01
4.863333333333333397e-01
2.360000000000000153e-01
6.286666666666667069e-01
2.683333333333333681e-01
1.338333333333333319e-01
1.548333333333333228e-01
1.993333333333333346e-01
1.741666666666666641e-01
1.900000000000000022e-01
4.096666666666666790e-01
2.176666666666666750e-01
2.466666666666666730e-01
1.731666666666666909e-01
2.843333333333333268e-01
9.850000000000000422e-02
1.060000000000000109e-01
1.361666666666666581e-01
4.180000000000000382e-01
3.096666666666666456e-01
1.936666666666666814e-01
1.445000000000000173e-01
1.453333333333333421e-01
2.800000000000000266e-01
2.116666666666666696e-01
1.348333333333333328e-01
1.216666666666666591e-01
1.028333333333333321e-01
2.743333333333333179e-01
2.700000000000000178e-01
1.336666666666666559e-01
1.336666666666666559e-01
6.396666666666666057e-01
3.783333333333333548e-01
2.326666666666666883e-01
1.365000000000000102e-01
2.343333333333333379e-01
2.690000000000000169e-01
6.116666666666666918e-01
1.066666666666666735e-01
1.126666666666666650e-01
4.266666666666666941e-01
2.840000000000000302e-01
1.496666666666666701e-01
4.643333333333333757e-01
2.840000000000000302e-01
1.961666666666666836e-01
1.050000000000000100e-01
1.063333333333333353e-01
9.816666666666666596e-02
1.171666666666666690e-01
1.173333333333333450e-01
3.153333333333333544e-01
4.316666666666666985e-01
3.943333333333333690e-01
1.126666666666666650e-01
1.005000000000000060e-01
1.625000000000000056e-01
2.138333333333333475e-01
6.513333333333333197e-01
1.056666666666666726e-01
3.673333333333333450e-01
5.123333333333334183e-01
2.563333333333333575e-01
4.920000000000000484e-01
5.226666666666667238e-01
1.030000000000000082e-01
6.080000000000000959e-01
1.030000000000000082e-01
2.990000000000000435e-01
6.550000000000000266e-01
4.573333333333333139e-01
2.646666666666666612e-01
1.064999999999999974e-01
4.243333333333333401e-01
9.066666666666665930e-02
1.263333333333333530e-01
2.960000000000000409e-01
3.423333333333333228e-01
2.193333333333333246e-01
5.610000000000000542e-01
1.186666666666666703e-01
2.899999999999999800e-01
5.866666666666666696e-01
2.830000000000000293e-01
2.673333333333333117e-01
1.971666666666666845e-01
1.188333333333333464e-01
9.666666666666667851e-02
1.263333333333333530e-01
5.720000000000000639e-01
1.190000000000000085e-01
2.453333333333333477e-01
1.166666666666666824e-01
9.100000000000001144e-02
1.145000000000000046e-01
1.543333333333333501e-01
