1.472877647293763914e+00,4.000000000000000222e-01,1.057685185185185173e+00,8.800000000000000044e-01,9.306048591020995575e-01,3.375719258364708875e-01
1.166028137440903167e+00,4.000000000000000222e-01,1.057962962962962994e+00,8.800000000000000044e-01,7.071067811865474617e-01,1.000000000000000000e+00
1.277984924710113823e+00,2.000000000000000111e-01,2.651851851851851904e-01,9.599999999999999645e-01,8.408964152537146131e-01,5.264814908850860009e-01
7.364388236469163740e-01,4.000000000000000222e-01,1.064259259259259238e+00,9.599999999999999645e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.599124302776090856e+00,4.000000000000000222e-01,1.058703703703703702e+00,9.799999999999999822e-01,8.408964152537146131e-01,1.000000000000000000e+00
1.199282040783671288e+00,2.000000000000000111e-01,2.647916666666666474e-01,9.799999999999999822e-01,9.306048591020995575e-01,5.316188658395700761e-01
7.561692471304263252e-01,4.000000000000000222e-01,1.057962962962962994e+00,8.800000000000000044e-01,7.071067811865474617e-01,3.375719258364708875e-01
9.203792406014290606e-01,2.000000000000000111e-01,2.644212962962962932e-01,8.800000000000000044e-01,9.306048591020995575e-01,5.047533060704232355e-01
1.272030695390063526e+00,4.000000000000000222e-01,1.062870370370370354e+00,9.799999999999999822e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.554704183254537631e+00,4.000000000000000222e-01,1.060740740740740762e+00,9.599999999999999645e-01,8.408964152537146131e-01,3.572954717761389065e-01
9.422930320443176910e-01,2.000000000000000111e-01,2.643981481481481599e-01,8.800000000000000044e-01,8.408964152537146131e-01,1.000000000000000000e+00
4.587651688292087027e-01,4.000000000000000222e-01,1.060740740740740762e+00,9.599999999999999645e-01,8.408964152537146131e-01,1.000000000000000000e+00
9.422930320443275720e-01,2.000000000000000111e-01,2.646759259259259256e-01,9.799999999999999822e-01,8.408964152537146131e-01,1.000000000000000000e+00
8.794734965747033062e-01,2.000000000000000111e-01,2.660648148148148096e-01,9.599999999999999645e-01,1.000000000000000000e+00,5.264814908850860009e-01
9.203792406014290606e-01,2.000000000000000111e-01,2.654629629629629561e-01,9.599999999999999645e-01,9.306048591020995575e-01,5.264814908850860009e-01
8.794734965746859867e-01,2.000000000000000111e-01,2.652314814814814570e-01,8.800000000000000044e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.599124302776131490e+00,4.000000000000000222e-01,1.056574074074074110e+00,9.599999999999999645e-01,7.071067811865474617e-01,1.000000000000000000e+00
7.067197740332420430e-01,2.000000000000000111e-01,2.641435185185185275e-01,9.599999999999999645e-01,7.071067811865474617e-01,5.264814908850860009e-01
1.696040927186796887e+00,4.000000000000000222e-01,1.057962962962962994e+00,8.800000000000000044e-01,7.071067811865474617e-01,1.000000000000000000e+00
1.805462922489134092e+00,4.000000000000000222e-01,1.060925925925925828e+00,8.800000000000000044e-01,1.000000000000000000e+00,3.375719258364708875e-01
1.365106112125939131e+00,4.000000000000000222e-01,1.056574074074074110e+00,9.599999999999999645e-01,7.071067811865474617e-01,3.572954717761389620e-01
1.749042206161354862e+00,4.000000000000000222e-01,1.062870370370370354e+00,9.799999999999999822e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.884023904311690867e-01,4.000000000000000222e-01,1.060740740740740762e+00,9.599999999999999645e-01,8.408964152537146131e-01,3.572954717761389065e-01
1.364700253305575872e+00,2.000000000000000111e-01,2.641435185185185275e-01,9.599999999999999645e-01,7.071067811865474617e-01,1.000000000000000000e+00
1.164009039584170901e+00,2.000000000000000111e-01,2.647916666666666474e-01,9.799999999999999822e-01,9.306048591020995575e-01,1.000000000000000000e+00
1.099341870718389957e+00,2.000000000000000111e-01,2.660648148148148096e-01,9.599999999999999645e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.164009039584170901e+00,2.000000000000000111e-01,2.654629629629629561e-01,9.599999999999999645e-01,9.306048591020995575e-01,5.264814908850860009e-01
1.130751638453183494e+00,2.000000000000000111e-01,2.654629629629629561e-01,9.599999999999999645e-01,9.306048591020995575e-01,1.000000000000000000e+00
1.512685151274689721e+00,4.000000000000000222e-01,1.059166666666666590e+00,9.799999999999999822e-01,9.306048591020995575e-01,3.620441951152767457e-01
7.563425756373448605e-01,4.000000000000000222e-01,1.056574074074074110e+00,9.599999999999999645e-01,7.071067811865474617e-01,3.572954717761389620e-01
1.902374906234835183e+00,4.000000000000000222e-01,1.057962962962962994e+00,8.800000000000000044e-01,7.071067811865474617e-01,3.375719258364708875e-01
1.276655075672966877e+00,2.000000000000000111e-01,2.643981481481481599e-01,8.800000000000000044e-01,8.408964152537146131e-01,5.047533060704233465e-01
1.998905378470119842e+00,4.000000000000000222e-01,1.056574074074074110e+00,9.599999999999999645e-01,7.071067811865474617e-01,3.572954717761389065e-01
7.067197740332420430e-01,2.000000000000000111e-01,2.641435185185185275e-01,9.599999999999999645e-01,7.071067811865474617e-01,1.000000000000000000e+00
6.088662668594053695e-01,2.000000000000000111e-01,2.652314814814814570e-01,8.800000000000000044e-01,1.000000000000000000e+00,5.047533060704232355e-01
1.364700253305575872e+00,2.000000000000000111e-01,2.644907407407407485e-01,8.800000000000000044e-01,7.071067811865474617e-01,1.000000000000000000e+00
1.017624556312067163e+00,4.000000000000000222e-01,1.060740740740740762e+00,9.599999999999999645e-01,8.408964152537146131e-01,1.000000000000000000e+00
5.381668326650322909e-01,4.000000000000000222e-01,1.056574074074074110e+00,9.599999999999999645e-01,7.071067811865474617e-01,1.000000000000000000e+00
1.130751638453183494e+00,2.000000000000000111e-01,2.660648148148148096e-01,9.599999999999999645e-01,1.000000000000000000e+00,5.264814908850860009e-01
8.420490924651453657e-01,2.000000000000000111e-01,2.660648148148148096e-01,9.599999999999999645e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.236759604558173464e+00,2.000000000000000111e-01,2.651851851851851904e-01,9.599999999999999645e-01,8.408964152537146131e-01,1.000000000000000000e+00
7.364388236468819571e-01,4.000000000000000222e-01,1.062870370370370354e+00,9.799999999999999822e-01,1.000000000000000000e+00,1.000000000000000000e+00
8.230786852524076824e-01,4.000000000000000222e-01,1.060925925925925828e+00,8.800000000000000044e-01,1.000000000000000000e+00,3.375719258364708319e-01
1.319210244862041970e+00,2.000000000000000111e-01,2.645833333333333370e-01,9.799999999999999822e-01,7.071067811865474617e-01,1.000000000000000000e+00
9.894076836465388602e-01,2.000000000000000111e-01,2.651851851851851904e-01,9.599999999999999645e-01,8.408964152537146131e-01,5.264814908850860009e-01
1.014777111432356049e+00,2.000000000000000111e-01,2.645833333333333370e-01,9.799999999999999822e-01,7.071067811865474617e-01,5.316188658395700761e-01
8.884023904311690867e-01,4.000000000000000222e-01,1.059166666666666590e+00,9.799999999999999822e-01,9.306048591020995575e-01,3.620441951152767457e-01
9.027314612445670461e-01,4.000000000000000222e-01,1.058703703703703702e+00,9.799999999999999822e-01,8.408964152537146131e-01,3.620441951152768012e-01
9.652757889234551136e-01,2.000000000000000111e-01,2.646759259259259256e-01,9.799999999999999822e-01,8.408964152537146131e-01,5.316188658395700761e-01
8.794734965747033062e-01,2.000000000000000111e-01,2.652314814814814570e-01,8.800000000000000044e-01,1.000000000000000000e+00,5.047533060704232355e-01
1.646157370504772510e+00,4.000000000000000222e-01,1.060925925925925828e+00,8.800000000000000044e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.512685151274689721e+00,4.000000000000000222e-01,1.061851851851851825e+00,9.599999999999999645e-01,9.306048591020995575e-01,3.572954717761389620e-01
8.353634417487165731e-01,4.000000000000000222e-01,1.057592592592592640e+00,8.800000000000000044e-01,8.408964152537146131e-01,3.375719258364708319e-01
9.203792406014290606e-01,2.000000000000000111e-01,2.654629629629629561e-01,9.599999999999999645e-01,9.306048591020995575e-01,1.000000000000000000e+00
8.884023904311690867e-01,4.000000000000000222e-01,1.057685185185185173e+00,8.800000000000000044e-01,9.306048591020995575e-01,3.375719258364708319e-01
6.663017928233767595e-01,4.000000000000000222e-01,1.060925925925925828e+00,8.800000000000000044e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.599124302776090856e+00,4.000000000000000222e-01,1.060740740740740762e+00,9.599999999999999645e-01,8.408964152537146131e-01,1.000000000000000000e+00
6.823501266527879361e-01,2.000000000000000111e-01,2.651851851851851904e-01,9.599999999999999645e-01,8.408964152537146131e-01,5.264814908850861119e-01
6.383275378364743347e-01,2.000000000000000111e-01,2.654629629629629561e-01,9.599999999999999645e-01,9.306048591020995575e-01,1.000000000000000000e+00
1.865645019905486590e+00,4.000000000000000222e-01,1.057592592592592640e+00,8.800000000000000044e-01,8.408964152537146131e-01,3.375719258364708319e-01
3.634373415400222740e-01,4.000000000000000222e-01,1.058703703703703702e+00,9.799999999999999822e-01,8.408964152537146131e-01,1.000000000000000000e+00
1.236759604558173464e+00,2.000000000000000111e-01,2.644212962962962932e-01,8.800000000000000044e-01,9.306048591020995575e-01,1.000000000000000000e+00
1.998905378470088090e+00,4.000000000000000222e-01,1.058703703703703702e+00,9.799999999999999822e-01,8.408964152537146131e-01,3.620441951152767457e-01
6.996168824645420115e-01,4.000000000000000222e-01,1.061851851851851825e+00,9.599999999999999645e-01,9.306048591020995575e-01,1.000000000000000000e+00
1.130751638453183494e+00,2.000000000000000111e-01,2.657175925925925886e-01,9.799999999999999822e-01,1.000000000000000000e+00,1.000000000000000000e+00
