5.179977914817785134e+00,1.621458870466140922e+01,1.459084286822846011e+01,2.214926538852548887e+01,2.010243084823325788e+01,1.603163142731685298e+01
9.061110608667128474e+00,1.084362417102787468e+01,1.199235513343813331e+01,1.296283473961232069e+01,1.388380008016537026e+01,1.390360578641382538e+01
8.393165098181576411e+00,1.125187255669028730e+01,1.349309920416111552e+01,1.411058001519899641e+01,1.599732693781474424e+01,1.632893700300175865e+01
6.849463070586870650e+00,1.537984612677686513e+01,1.844438052229820357e+01,1.747241998640524230e+01,1.915333997200836436e+01,1.606593591681895461e+01
1.096600181083941372e+01,1.213235445391096867e+01,1.343592505499094081e+01,1.467088667706670613e+01,1.560854272345756222e+01,1.613454489582316498e+01
7.512683200960891483e+00,1.294422737212744501e+01,1.696928747370770907e+01,1.909616582283818786e+01,1.524262816876844262e+01,1.549419442511721279e+01
1.380868270574713463e+01,1.721183676000327623e+01,2.067100981103729396e+01,2.137124727076077946e+01,2.326188841201418711e+01,2.264567944745752470e+01
7.018340482668726565e+00,8.376728963185252397e+00,9.387434677855289067e+00,1.011514279241771241e+01,1.078625138695861629e+01,1.100456382132734312e+01
6.952376539093184427e+00,1.290992288262533805e+01,1.493388776324950662e+01,1.714080992121823144e+01,1.946208037752730391e+01,1.652332911018034878e+01
8.884862781045075764e+00,1.292135771245937192e+01,1.634037183283579253e+01,1.942777588802520228e+01,2.222930919736373667e+01,1.571145619196387599e+01
1.282987907378709558e+01,1.529980231793862089e+01,1.760963794441365948e+01,2.013673533773535951e+01,1.893607820516170293e+01,1.608880557648702236e+01
1.651088855484969642e+01,2.422459456921140841e+01,3.166338862918286168e+01,3.884344202619879383e+01,3.177658766922591127e+01,3.171190250348702833e+01
6.993038097771875350e+00,8.449532013996725155e+00,9.457873955998543636e+00,1.003673692270329276e+01,1.177332582281753837e+01,1.145588484107622307e+01
6.965028599382936392e+00,9.289816965664908111e+00,1.111977086040894847e+01,1.222147779704056880e+01,1.293105175622703307e+01,1.421948868211824646e+01
1.124043772685625164e+01,1.242966002959587790e+01,1.399623171685864520e+01,1.517401918976423758e+01,1.590584829914246434e+01,1.630606734333368735e+01
6.040715152547934785e+00,7.627920061254502393e+00,9.317826464053847957e+00,1.034484140498162574e+01,1.114778035879789009e+01,1.151190383785410276e+01
