-4.897089894815807587e-01,-6.588339778971492589e-01,-4.551929098298687082e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.195781249839070748e+00
-6.387015380016056731e-01,-6.588339778971492589e-01,-4.551929098298687082e-01,1.000000000000000000e+00,1.000000000000000000e+00,-5.491087538486947306e-01
-4.277074059042738630e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.195781249839070748e+00
3.763072258690116634e-01,3.346558433639158503e-01,-1.632042872600238947e-01,1.000000000000000000e+00,1.000000000000000000e+00,-5.491087538486947306e-01
-1.140571175121689818e+00,-6.588339778971492589e-01,-7.645405180920917809e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.359041252297581437e+00
-1.058233187781675966e+00,-6.588339778971492589e-01,-5.941264613926692251e-01,1.000000000000000000e+00,1.000000000000000000e+00,-5.491087538486947306e-01
-1.065374182827914185e+00,3.346558433639158503e-01,-1.632042872600238947e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-3.367955844215549943e-01,-6.588339778971492589e-01,-5.941264613926692251e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.359041252297581437e+00
1.545100860694847145e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-1.892754806197823325e-01,3.346558433639158503e-01,-1.632042872600238947e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
-6.504641076216076678e-01,-6.588339778971492589e-01,-4.551929098298687082e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.195781249839070748e+00
-1.058233187781675966e+00,-6.588339778971492589e-01,-5.941264613926692251e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
-9.994203396816659923e-01,-6.588339778971492589e-01,-5.941264613926692251e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
3.984869398489645498e-01,3.346558433639158503e-01,-1.632042872600238947e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-1.042549761621673232e+00,-6.588339778971492589e-01,-5.941264613926692251e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-3.132704451815510605e-01,-6.588339778971492589e-01,-7.645405180920917809e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
-1.148412888201691073e+00,-6.588339778971492589e-01,-7.645405180920917809e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.195781249839070748e+00
-6.465432510816070399e-01,-6.588339778971492589e-01,-5.941264613926692251e-01,1.000000000000000000e+00,1.000000000000000000e+00,-5.491087538486947306e-01
-1.615508381448412800e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-3.389885499844631500e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-8.324871860384107647e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
-6.504641076216076678e-01,-6.588339778971492589e-01,-4.551929098298687082e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-9.322958989481979764e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-6.426223945416063010e-01,-6.588339778971492589e-01,-7.645405180920917809e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.195781249839070748e+00
3.984869398489645498e-01,3.346558433639158503e-01,-1.632042872600238947e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.195781249839070748e+00
-8.435770430283870969e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.359041252297581437e+00
-3.112639075095220975e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,-5.491087538486947306e-01
-4.277074059042738630e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-6.269389683816036785e-01,-6.588339778971492589e-01,-7.645405180920917809e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.359041252297581437e+00
-8.823915424933044260e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-5.132341287215846926e-01,-6.588339778971492589e-01,-4.551929098298687082e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-1.837305521247940276e-01,3.346558433639158503e-01,-1.632042872600238947e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-4.897089894815807587e-01,-6.588339778971492589e-01,-4.551929098298687082e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-3.223537644994985407e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.195781249839070748e+00
-3.956084325215649122e-01,-6.588339778971492589e-01,-7.645405180920917809e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.359041252297581437e+00
-9.501169620498309265e-02,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
-8.504277911616411334e-01,-6.588339778971492589e-01,-4.551929098298687082e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-6.269389683816036785e-01,-6.588339778971492589e-01,-4.551929098298687082e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.359041252297581437e+00
-4.897089894815807587e-01,-6.588339778971492589e-01,-4.551929098298687082e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
-3.112639075095220975e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
-3.289538713415538496e-01,-6.588339778971492589e-01,-7.645405180920917809e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.195781249839070748e+00
-9.322958989481979764e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.359041252297581437e+00
-9.378408274431860869e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-3.524790105815577834e-01,-6.588339778971492589e-01,-5.941264613926692251e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
-9.501169620498309265e-02,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-4.498871198842265828e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-3.223537644994985407e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-9.994203396816659923e-01,-6.588339778971492589e-01,-5.941264613926692251e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.359041252297581437e+00
-4.498871198842265828e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.359041252297581437e+00
-9.501169620498309265e-02,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.195781249839070748e+00
-1.059829254332925963e+00,3.346558433639158503e-01,-1.632042872600238947e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
3.763072258690116634e-01,3.346558433639158503e-01,-1.632042872600238947e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
-1.140571175121689818e+00,-6.588339778971492589e-01,-7.645405180920917809e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-3.289538713415538496e-01,-6.588339778971492589e-01,-7.645405180920917809e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-6.230181118416030506e-01,-6.588339778971492589e-01,-7.645405180920917809e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
1.711448715544493238e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.252124738056047515e-02
-1.449160526598768650e-01,3.346558433639158503e-01,-1.632042872600238947e-01,1.000000000000000000e+00,1.000000000000000000e+00,6.141512486098157364e-01
-8.435770430283870969e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.777411251068325981e+00
-8.324871860384107647e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,-5.491087538486947306e-01
-3.524790105815577834e-01,-6.588339778971492589e-01,-5.941264613926692251e-01,1.000000000000000000e+00,1.000000000000000000e+00,-5.491087538486947306e-01
-4.110726204193094757e-01,3.346558433639158503e-01,1.074186145788868618e+00,1.000000000000000000e+00,1.000000000000000000e+00,-5.491087538486947306e-01
-4.897089894815807587e-01,-6.588339778971492589e-01,-4.551929098298687082e-01,1.000000000000000000e+00,1.000000000000000000e+00,-5.491087538486947306e-01
1.711448715544493238e-01,3.346558433639158503e-01,5.184519395376664397e-01,1.000000000000000000e+00,1.000000000000000000e+00,-5.491087538486947306e-01
-6.112555422216011669e-01,-6.588339778971492589e-01,-5.941264613926692251e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.195781249839070748e+00
